count,overhead
1,1.98952946935
2,4.17408247968
3,1.46529631941
4,1.27642421058
5,1.71604589316
6,2.29762284581
7,1.7693023396
8,1.19907230478
9,2.28941825855
10,1.05828645725
11,1.45099268655
12,1.71346721994
13,3.27079354011
14,1.30065438286
15,1.64235245118
16,1.92617574934
17,1.65178399672
18,1.36427964872
19,2.34189860241
20,2.09614145093
21,1.19764955301
22,1.65378700687
23,1.63085432981
24,1.16121114459
25,2.5413099334
26,2.67281258273
27,1.65397992752
28,1.35486908551
29,1.05186087969
30,2.60289677436
31,1.57873164707
32,1.20571298418
33,1.44958252571
34,1.93380176078
35,6.19898022224
36,2.99696509739
37,1.30541253266
38,1.47994206471
39,4.18687331177
40,2.11790858961
41,2.15249332567
42,1.85500067314
43,4.68642918055
44,1.94900634067
45,1.97731801405
46,2.01739461209
47,1.44698362287
48,1.52937118236
49,1.6762803624
50,1.67093119742
51,1.33400247611
52,1.19365336757
53,1.69366481194
54,1.32684129141
55,2.21168628119
56,1.08063951453
57,3.49579772167
58,3.69953268002
59,3.10182897209
60,2.01989073562
61,1.00728815403
62,1.89260106034
63,1.11255540191
64,2.02165878093
65,2.44695606737
66,1.8327407019
67,1.02957322178
68,1.73039079631
69,1.93359218024
70,2.11281640061
71,1.1624730383
72,1.06371546318
73,1.72090937316
74,2.68246790642
75,1.85619354572
76,1.97806786382
77,2.09238827841
78,2.19096868645
79,1.1415434512
80,1.90500861411
81,1.34920979877
82,2.48409337731
83,1.65133695634
84,2.14131708418
85,1.14730394455
86,1.13533051265
87,1.7840867928
88,1.36872978224
89,1.36510063785
90,1.93916225425
91,3.41906231628
92,2.18021283755
93,1.0915852157
94,1.94396818546
95,1.05150198979
96,2.14394467206
97,2.27464833377
98,3.16182016487
99,2.36098917445
100,3.00338801786
101,1.07475475505
102,1.84435149989
103,1.77256821558
104,1.82278438581
105,5.02896497668
106,2.51544541409
107,1.06317022205
108,2.33034097353
109,1.48193216222
110,1.50317909023
111,1.07695378497
112,2.9775093597
113,1.72912819809
114,2.23273378409
115,1.05365195769
116,1.36761746974
117,1.64741160351
118,2.63429844735
119,1.69442964696
120,1.71300305693
121,2.70427439113
122,1.80461925594
123,2.17543838594
124,1.99970647397
125,1.22062009238
126,1.68468201437
127,1.95271356347
128,2.06494232629
129,1.29071493065
130,1.3049434851
131,1.11276300384
132,2.26425938427
133,1.45401599415
134,1.77053841466
135,3.16945271203
136,1.32304919232
137,2.57751915308
138,1.50623721935
139,1.53051623602
140,2.21544641244
141,1.76322633202
142,2.98082599496
143,1.15407813458
144,1.79611974799
145,1.35099673365
146,1.48528398026
147,1.08826224213
148,1.14453668955
149,3.28777446385
150,1.32274629764
151,1.10576659344
152,1.5447795578
153,2.4943211437
154,1.09945623651
155,1.06650409008
156,1.10329930133
157,1.85909665064
158,1.05612349697
159,3.15486287947
160,2.04442541204
161,2.10886546805
162,1
163,1.15528798367
164,1.58767050217
165,2.20282800298
166,1.96658898597
167,1.76149379135
168,1.0872649557
169,1.62279251351
170,2.08245919887
171,2.96324789903
172,3.03473740352
173,2.76949966303
174,1.24303539902
175,1.73539964165
176,1.64315150486
177,2.55433801926
178,3.08038657692
179,1.79642126177
180,1.64765544928
181,1.45004209459
182,1.83979547454
183,3.04101726462
184,8.62754312346
185,1.94933324862
186,1.13206799724
187,1.38988443809
188,1.61130939524
189,2.3781935506
190,1.56282406095
191,1.39195409071
192,1.14477656646
193,4.84682117714
194,3.13754508829
195,1.88335518822
196,1.20439468826
197,1.94780496607
198,1.94373973739
199,1.73866795649
200,3.0099688512
201,1.55923971353
202,1.49982265099
203,1.45905944769
204,2.57664837872
205,1.64989863945
206,2.47680047376
207,1.38655617993
208,1.64305666333
209,1.6281812354
210,1.2601017889
211,1.97572970645
212,1.15775358165
213,1.08675225458
214,2.15377101434
215,1.6873810565
216,1.58812132111
217,1.95888949799
218,1.5543547491
219,1
220,1.1063863198
221,2.13234454829
222,2.54470942925
223,24.8631828978
224,1.46134139278
225,1.4701165723
226,1.03210290956
227,4.84509582653
228,1.93236049549
229,1.91785582501
230,1.53760268095
231,3.46356252759
232,2.98325107192
233,1.30521432352
234,1.31858763082
235,1.84437413924
236,1.98625813959
237,2.80369212406
238,1.95732999322
239,1.97355682896
240,1.49954268369
241,1.45810418684
242,1.90432901938
243,2.09427111007
244,2.12313577895
245,1.61347856289
246,1.09702108009
247,1.21123365849
248,2.88648064866
249,1.08537143783
250,1.03404182102
251,1.14978717272
252,2.0217314314
253,1.29570291621
254,1.38463969306
255,1.79822151175
256,3.82305354423
257,1.29876924702
258,1.98073394783
259,3.32748822555
260,1.03076185594
261,2.36430532302
262,2.44646792842
263,1.26150601724
264,1.49548762428
265,1.68119119376
266,1.32602254037
267,1.87296425269
268,1.0657204961
269,2.60455608594
270,1.34049006053
271,3.17996547618
272,1.07556473374
273,2.6557357046
274,1.11555042879
275,1.39273140645
276,1.98770402852
277,1.18658865745
278,1.55609387864
279,1.88344464608
280,1.21473538643
281,2.19913025541
282,2.05043224193
283,1.84653364953
284,1.58311983769
285,1.51573886095
286,1.28347950691
287,2.1003962478
288,1.65183507757
289,1.68234058947
290,1.72943990832
291,1.55853990847
292,1.7859013955
293,1.77488034131
294,3.24766208757
295,1.61849041172
296,1.1990994838
297,1.95806488685
298,6.38961256914
299,1.51972986543
300,2.50759234523
301,1.59643140469
302,1.81681176868
303,1.9748598027
304,3.29276769986
305,1.07889765335
306,1.91269204971
307,1.0798800258
308,1.85348576152
309,1.50828539506
310,1.12654949717
311,1.93579132737
312,1.83587155917
313,1.17485460654
314,2.35843244012
315,4.16504215031
316,2.04477997378
317,1.14292066176
318,1.52523710932
319,1.07984194843
320,1.42639709378
321,1.12057032034
322,1.1160209784
323,1.24219863691
324,1.57044194404
325,1.99754187707
326,1.51828068654
327,2.96827393661
328,1.20295490917
329,2.47282383449
330,1.32336944616
331,1.05492742666
332,1.83994740493
333,2.22993415944
334,1.21422971011
335,2.21212679316
336,4.11952207795
337,1.69007095071
338,2.48401815091
339,2.32423541215
340,1.30643890176
341,3.00994609274
342,2.68738403138
343,1.59803933265
344,3.3235934559
345,1.79579830145
346,2.18412461568
347,1.15541036891
348,1.27832308981
349,30
350,2.63885531749
351,1.11344564692
352,2.33042947599
353,1.10214843161
354,1.13954174526
355,1.67826658844
356,1.16062592512
357,1.81248392883
358,1.41506271881
359,1.46237327874
360,2.07215704812
361,1.55557899431
362,1.70929265577
363,1.90983755608
364,2.33863248649
365,2.94854624348
366,1.06073593371
367,1.46490714557
368,3.67812899345
369,2.75918092717
370,2.19602053806
371,1.14858649026
372,1.26240362945
373,1.58010483734
374,1.34129964306
375,2.12362479796
376,4.83452984714
377,1.31284064915
378,1.29267949979
379,1.57567745232
380,2.39317362913
381,2.92123575522
382,3.85575288489
383,1.12326844478
384,2.19252535371
385,1.43544621227
386,4.35282023881
387,1.93777041905
388,1.56297773699
389,1.29352823452
390,1.54434438496
391,1.23848722437
392,2.47213445466
393,2.81599498055
394,1.02103799176
395,1.14218585361
396,1.8381292266
397,1.70554951829
398,1.14730129061
399,1.14356290797
400,1.18219565852
401,2.73272976085
402,1.42131710743
403,2.0504031044
404,1.55833544501
405,1.91578161463
406,3.0627612565
407,1.07049080422
408,3.07064856238
