count,overhead
1,2.64441045119
2,1.050620551
3,1.064007512
4,1.3454954447
5,1.22049531249
6,1.66039663217
7,1.87804980109
8,1.3401017142
9,1.74914244057
10,3.1542962295
11,1.24823333405
12,1.07308627163
13,2.30099371584
14,1.94866883796
15,1.86205073219
16,2.60611861366
17,1.90273601906
18,2.0359591443
19,1.93685957776
20,1.2233680735
21,0.968799404817
22,1.49965240069
23,2.30569697938
24,2.1658397606
25,1.95461780374
26,2.93188301998
27,2.05793290716
28,2.44537270584
29,1.4866108697
30,3.04565724909
31,1.25842245714
32,1.09604617024
33,1.92349467399
34,1.41182497558
35,2.6163066026
36,2.06773264534
37,2.43245861814
38,1.14932400207
39,2.40250350451
40,1.74674691247
41,3.23881322842
42,2.22384471198
43,1.84843004427
44,1.28987059607
45,3.25226009336
46,2.34137914693
47,9.77131406059
48,1.34651307601
49,1.3792955595
50,2.26888128036
51,1.93568700406
52,1.91296697697
53,2.04936551347
54,1.30032824867
55,1.87387934242
56,1.93388068004
57,2.02282882369
58,1.67692856086
59,1.66854123486
60,2.05329969365
61,3.10874393958
62,1.74322330228
63,1.69662842123
64,1.15226020056
65,1.86152874503
66,1.9157087346
67,1.84647366696
68,2.0677311608
69,1.25771787264
70,1.31522181417
71,1.1655687887
72,1.44050833196
73,1.18538281498
74,2.11033370373
75,4.28828235762
76,1.39738879228
77,1.59555098974
78,1.98926399571
79,2.53095767762
80,1.52357126562
81,1.74208089207
82,1.42419508836
83,1.75317118541
84,2.132858196
85,1.73571181065
86,1.11814418493
87,1.08657052716
88,3.41348490943
89,1.6163534336
90,1.5796596548
91,3.69054699884
92,2.05959504331
93,1.99724894975
94,2.93981557583
95,1.54680315778
96,2.17335400997
97,1.43646188837
98,2.68093699579
99,1.83991942806
100,1.2213269125
