count,overhead1,overhead2,overhead3,overhead4
1005,1.14486719996,1.77334127924,3.38806644046,1.8212771074
1006,1.88487879761,2.79518099404,1.07848639426,1.12603391711
1007,1.40247517275,1.30638740875,1.14329158992,2.08178754963
1008,1.38416617693,1.17760175233,1.87886663989,1.10460310759
1009,2.10133169538,2.236640094,1.54674607144,2.09328296522
1010,1.20141141404,2.1960468707,2.61877666673,1.12176919027
1011,2.20134146749,2.10087950135,1.49559010715,1.94868615144
1012,1.92558321168,1.0193658188,1.47486253382,3.83364846545
1013,1.78063283769,1.87820707733,1.8856278321,1.92128225181
1014,1.18212696191,2.10659661471,3.12513225368,1.69110294777
1015,1.86799544993,3.12513402169,1.4642313247,1.72020883929
1016,2.20730372368,1.64181534321,3.49111886078,2.42698099708
1017,1.82614292089,1.82355943783,1.56563643342,2.08184500067
1018,1.9764218902,1.90966022905,2.55956067576,1.61090800188
1019,2.37300493784,2.60830341275,1.13950531195,1.80182802761
1020,1.33915880461,1.42816067163,1.70546537263,1.7824827854
1021,2.0685431999,1.47103005775,2.2539264294,1.65350463371
1022,1.4654128576,1.78841527867,1.46085135958,1.04901897335
1023,1.09822655355,6.09344552622,7.43854011943,1.22701522027
1024,3.51954415995,1.57822572515,2.39777006238,1.14214079149
1025,1.05402679736,1.32569203573,1.22019924013,1.97894516317
1026,2.33213523316,1.18695080475,1.04764184665,1.7632886356
1027,1.8230018735,1.33957334943,1.83189034816,1.46680139201
1028,1.78824937319,2.3626584707,3.21504017235,1.4617177623
1029,2.98517687804,2.95167954323,1.79364578027,3.5683165076
1030,1.21398944383,2.59032004745,2.38019704398,2.72463164919
1031,1.09582789618,2.27268827696,3.47717118966,3.05776567667
1032,1.87067859419,1.14596012227,1.25865887769,1.40267476749
1033,1.83968373382,1.5327951859,1.90061501939,2.4237181283
1034,6.40623667142,1.99469788774,7.56301789196,2.13796719826
1035,2.5397046294,2.30191000895,1.36633915394,1.47829320101
1036,1.66654830007,1.15087729586,1.75566914806,2.22810621697
1037,2.02083718544,1.38334908814,1.11469135428,2.40247162573
1038,1.22458388653,3.09572378098,2.6342230048,1.61247216232
1039,1.78947826884,4.13214050952,1.25362405741,1.0
1040,1.80521153247,2.72510150568,2.35141825318,2.5447650256
1041,1.70589648945,2.54675758186,2.07886078875,5.77516122711
1042,3.41608208228,1.11115440334,1.79349831522,2.42550925016
1043,2.98512995154,1.0042540214,1.59333857342,1.70951626516
1044,1.08025123424,2.30892994662,3.18873114521,1.51278133716
1045,1.88170194189,2.03140546873,1.3085222537,1.12766561802
1046,3.30095182349,4.96496130961,1.6373573898,2.74323453704
1047,1.70910454452,1.53605408758,2.50318554779,2.3768993178
1048,1.2811911649,1.82799860238,2.23066565473,1.68463170751
1049,2.3274509997,1.20093441867,1.08165926976,3.64225633895
1050,1.96646203159,1.07760506378,2.41555785263,4.00183761841
1051,2.39776280357,1.79669486246,2.35045184516,2.06002477592
1052,1.40743590258,1.91639189687,1.12771351694,1.05322522387
1053,2.6292698731,2.05172784366,1.76119174143,2.69763422962
1054,1.66817401254,2.11252684101,1.58839295583,1.6503941239
1055,2.09351328894,2.19708515325,1.1828717282,2.50183951188
1056,1.92489140257,1.60355340821,1.12749198048,2.73112055754
1057,2.85649390633,1.69021997673,2.56697676466,2.622392466
1058,1.67180601571,1.15518552968,1.31534623682,1.96013313671
1059,1.85077175832,1.50194747838,1.9408464388,1.7582061656
1060,1.12459691152,1.16019398708,2.40714887281,2.2038996214
1061,1.34582857583,1.93499012339,1.0,2.63225758959
1062,1.25841277841,1.06384747087,1.62012836175,2.04662911325
1063,2.53213587812,1.99859760296,1.20946681755,8.48195592287
1064,2.13623760786,1.18119765602,1.71677808019,1.96000727667
1065,2.2770256724,1.83888468083,1.67921434534,2.06747529977
1066,1.9482624064,1.46667040325,1.26877867854,3.17529052038
1067,3.21758848498,2.57111765235,2.51829142077,1.28447973625
1068,2.60687332477,1.0,1.58229844367,1.43169846598
1069,1.72216365763,4.57052410854,1.12220460027,4.11254238519
1070,2.41353805018,1.08972108805,1.08882983623,2.78178776916
1071,1.62387878746,1.64498896951,1.48318182451,1.84194541774
1072,1.6135922583,1.82627611438,1.1566003082,1.23663305989
1073,1.62892912001,1.10139260341,2.04009090748,1.84358040724
1074,2.057628637,2.25350622892,21.11390263,2.15070762192
1075,1.29354405763,1.92760097228,1.1950584096,1.76440596185
1076,1.72473300287,1.39657902884,1.1305950219,1.98964767991
1077,1.91155870763,1.23729281262,1.90610991753,30.0
1078,1.20089901103,1.4840585931,1.72607367142,1.28705166187
1079,1.78349621543,1.37364108701,2.74371361766,4.17567976032
1080,2.5447368698,1.27544157182,1.64650794643,1.70886819192
1081,5.79106374589,1.07293211415,1.38117497774,1.58548526606
1082,1.73471378252,1.18343540324,1.78354462862,1.35331160237
1083,1.74222983162,1.36374196716,1.42267375379,1.18372042135
1084,2.39940392637,1.44633186682,1.12538731609,1.95456916831
1085,6.50617441473,1.69285589429,2.29682300678,1.96783734363
1086,1.3731753712,2.4682996533,2.78394031377,4.12081764167
1087,1.70667404268,1.5095199261,2.53073419186,3.59710697161
1088,3.16504359601,1.35089805345,1.4242418398,2.21764742489
1089,1.95941743689,1.79101361156,1.10900352238,3.0184884598
1090,2.49659022642,2.07858764905,6.40961691473,2.76070142979
1091,2.75690252639,1.05615958638,1.1948775385,1.53300900055
1092,2.27359603071,1.1075822691,1.33462612548,1.83192937872
1093,1.4534967959,1.8272587894,1.64254789946,1.1572489744
1094,1.70427371384,1.02820465346,1.15066303536,1.06312151495
1095,1.67433259307,1.7674984205,5.99472937659,1.10445912759
1096,2.12868168468,1.1790700287,1.32708452615,1.44828773655
1097,1.81741616817,1.29164658054,1.63244483448,1.10648565538
1098,1.26415765946,1.99401262259,1.38967379733,1.42882296369
1099,1.03126899159,4.11019008167,1.06200145871,2.09357193472
1100,1.14495755448,1.23258221036,3.6008444047,1.12493210852
1101,2.28753440199,1.59773260525,1.18574341756,1.70665787223
1102,1.55042828169,2.55853914026,1.94845794971,1.89263579365
1103,1.40765334647,1.42866807418,2.35664800311,1.27927923342
1104,1.20473136872,9.20108736179,1.90674048718,1.20755688731
1105,1.14720632835,1.65892352052,2.29529764958,2.94813469572
1106,2.2233425554,3.27728622593,1.28848455621,2.63791440538
1107,1.51150834707,1.59374920994,1.27703511733,2.35271550578
1108,1.85426258561,1.6988591799,2.50619019652,1.75150744973
1109,1.86631741234,2.49750567744,1.68962425726,1.87934411695
1110,2.72938508476,1.82042384583,2.68111025608,1.79380022983
1111,4.93097220537,1.78209669805,2.42651491603,2.26246612158
1112,1.38253780836,1.33390958842,2.03265551473,1.09332619223
1113,1.65233720154,1.70435709415,2.26588483786,2.63662887353
1114,1.67939489641,30.0,1.09453658504,1.15716156266
1115,1.66164536927,1.25305709645,1.71033719683,1.55948275688
1116,1.43397303834,2.15871598297,1.46700177416,4.01480958164
1117,1.74178934179,2.12837444618,1.5420639013,1.71879725337
1118,2.32233548776,1.12906432362,1.41816337991,1.72239931904
1119,1.47885014533,1.44260363951,3.04885810703,1.48558746331
1120,2.4288210362,1.13437495903,1.35495972712,1.84617774054
1121,1.67271239614,1.09220928199,1.80168998259,2.11794162386
1122,2.88867897486,2.41870219967,1.39303752494,1.36644964231
1123,2.36911261335,1.7076048335,4.72552869215,1.60694590609
1124,1.46223336346,1.31328913438,2.60701573125,1.74817186396
1125,1.12000654709,1.08696363122,1.65001730699,1.33822342314
1126,1.96829328077,1.93904900088,1.56648155642,2.39438388289
1127,3.65375868992,2.65608668533,1.65681412129,1.83264148057
1128,2.29079983946,1.12050103264,1.29786479155,1.26801508778
1129,1.69481581925,2.18349028039,1.66351355132,1.27792357649
1130,1.83742280475,1.47246220904,1.3251386966,30.0
1131,3.21641232405,1.7229056304,1.77895774614,1.19438935384
1132,1.78633501097,2.41874571725,1.31331238148,2.74576837667
1133,1.21457761104,2.69802987889,1.39137549032,2.14371115796
1134,2.40638256462,1.25631791958,2.70257442516,2.11986023688
1135,1.1307472148,1.61191254217,2.28638031673,3.96277519915
1136,2.02348093895,2.42812783528,1.47310133997,1.21760007201
1137,1.7998212436,2.31736573944,1.13864466371,1.83855847486
1138,2.48364491011,2.08063511368,2.40598626438,3.21128010084
1139,2.29646177713,1.90145761714,1.50794528343,2.30602668741
1140,1.75116229762,1.34317683746,1.1761990946,1.74676871349
1141,1.13901918412,1.8797978522,1.7381788945,2.8428328411
1142,2.2997550524,2.98362052398,1.70391198587,2.03597103592
1143,2.83664376727,1.74348417112,3.21151453397,4.00312258814
1144,1.20156748761,1.64563312109,1.48665725117,3.63845714148
1145,1.44583087352,2.26043231201,1.28909655966,3.55805873132
1146,1.10900736888,1.9585291811,2.41401932625,2.53707902611
1147,1.5279139418,3.67457467474,2.38976533675,1.65454312288
1148,1.55631133664,2.44772010281,2.47282945422,1.56636256713
1149,1.19180018171,2.67772553806,2.72437987064,1.43235489124
1150,9.13077310859,2.26401801846,2.13905677172,3.08759053387
1151,4.3266186401,1.29417014839,1.75563706966,1.8499570872
1152,1.95182915129,2.23091186318,2.35759532427,2.14493440458
1153,2.54517353503,2.7843693947,1.27805373067,2.17740613855
1154,1.22426068355,1.19932870683,3.00508266195,2.55595038172
1155,1.18279942113,2.40093007254,30.0,2.23901172705
1156,3.19216232668,9.12186266626,2.13082323635,1.15302543033
1157,2.11399921652,2.36569189067,1.61518944177,1.21931110355
1158,1.60072879372,2.07781462339,1.73027098021,1.1090185093
1159,1.57338876946,1.41406610874,1.59467698487,1.1680910334
1160,1.39744415325,1.38776682874,1.60993679153,4.49917494649
1161,2.01278648884,2.591082901,1.19316090312,1.9439311723
1162,1.52755465908,1.26691834519,1.95656636948,2.13864678557
1163,1.2337764237,1.3146394945,1.06503429831,3.12016390219
1164,1.91546617301,2.52300784677,1.73857070021,1.73850514853
1165,2.88813150258,1.61394726152,2.84153146174,5.8164983244
1166,1.05654580365,1.74326781715,1.69522545777,1.62583770439
1167,1.41205032061,1.36068747004,1.70716243011,1.10551986714
1168,1.64911715787,1.40496297754,1.13220815327,4.70725005513
1169,1.3285821525,1.89887194243,2.07350290169,1.52288081779
1170,1.96737132171,1.0481101866,1.10283436854,1.10454004011
1171,2.38378600324,2.555572915,1.90738968125,2.9392288638
1172,1.96496301956,3.39560870166,1.71222858837,2.88869207338
1173,1.0717931143,1.42495514211,1.24946534677,1.57449797738
1174,2.3578454629,3.09926982616,1.93436203561,2.12681058158
1175,2.24250922093,2.33705433336,2.54665101402,1.7481264253
1176,1.8181893023,1.70268029606,1.91375008039,2.70164040679
1177,2.97830314967,1.63099179086,3.44781677319,1.40370956892
1178,2.86080677841,1.76094627062,1.05763357975,1.3281329244
1179,3.24468740524,1.56546032562,1.31915509277,1.8902041124
1180,1.88655174724,1.36328426415,1.09799644302,1.34682005425
1181,1.93137743661,1.03716874596,4.9561769132,3.53086683093
1182,1.65861515242,1.47148392373,2.61609304738,1.0
1183,2.47087604035,1.20045969789,1.7224581599,1.64996074235
1184,1.55332361198,1.75107000521,1.78290018629,1.14265277348
1185,2.0458309117,2.47217751203,1.94521493009,1.7909072309
1186,1.90498329858,3.29704019197,1.11285987538,2.05559656229
1187,1.17266139552,1.13739015482,2.47117721374,1.86157816964
1188,1.03420152798,2.86435585478,3.02427695236,2.37481078245
1189,1.72980433326,1.30135017572,1.6039511199,1.06661262649
1190,1.19835435501,4.63670515173,1.62007488634,1.21639896847
1191,1.18452232155,1.87008861656,2.54537841481,2.0428066791
1192,1.20909846596,2.39798539735,1.22833909483,1.65448056172
1193,2.5217290498,1.13694473866,2.1794260788,3.45846232942
1194,2.08624195923,1.14230980668,1.73829868827,2.67605935488
1195,3.43898028118,2.3654784181,3.75770164895,1.72046615371
1196,1.23325398883,2.58852454751,2.00512451084,3.28096278764
1197,1.09627009414,2.26697077004,1.47382681353,1.06263225992
1198,2.09797945889,1.51101515901,2.25239972493,1.90609837868
1199,2.1812059379,4.83096849567,1.58365658454,2.32677127563
1200,1.07915474877,1.18446324179,3.47918360417,2.54101933405
1201,1.088402365,1.05374775834,2.66258491073,1.50886888398
1202,2.9541530279,1.53361828464,1.48474575124,1.69363292873
1203,1.86490216667,1.7876504801,1.90635952619,1.89524278645
1204,2.91899210404,1.01339874702,5.05989279317,2.27836190749
1205,2.37387751994,1.88838716519,1.03833782045,1.77979551972
1206,2.07285685601,2.54377468518,3.5245324987,2.392377381
1207,1.7204962678,1.70542806484,2.26877878999,1.38083497246
1208,1.09298701436,1.90683084507,1.88850436168,1.23752171656
1209,1.73703361212,2.1092447804,2.97546708483,2.08870860456
1210,1.67197640993,2.23434941086,2.26122327205,2.32379963099
1211,1.64407048332,1.08353296141,1.17485979322,1.3798378303
1212,3.40585614123,2.03140459247,1.74124376934,1.73358121031
1213,13.9744527077,2.13935525257,2.12194341003,1.04922516375
1214,1.7134192511,1.02259517671,1.25359066274,1.57873375286
1215,2.93373811937,3.42048931447,1.25323725842,1.42293531677
1216,4.21297205215,2.29058309407,3.22387548505,2.6246018997
1217,2.45050280669,2.52176774488,3.8040784405,1.10455279158
1218,3.37372256768,1.40351280212,4.04807399068,1.81081102667
1219,1.17297142229,3.9854625193,2.9304718458,2.3341671006
1220,1.69346990584,1.51889118015,3.70840426876,4.73587433176
1221,1.51386773772,2.17433993499,1.08572375461,1.57550917823
1222,2.77414872149,1.19591797475,3.75342352462,1.96813212664
1223,6.94400836679,2.69606361778,7.48966891979,1.47178707251
1224,1.82995937113,2.18202365798,1.07286878098,3.23187622534
1225,2.37516103429,1.64357847473,11.8031380125,2.75811278558
1226,1.13382342517,2.79490490989,11.0294067573,2.62695850092
1227,1.1543717598,3.08866269849,1.98930038517,2.31377930069
1228,6.99032774521,2.06407836611,1.85995102959,1.32849700993
1229,2.91026544308,1.62617850563,1.13876237077,1.88015755349
1230,1.40105638457,2.69540636048,1.04502516264,1.58585488693
1231,2.17276566089,2.0928463167,2.92931704203,2.92583099636
1232,1.90432419649,1.57045700545,1.92300640326,1.61166518207
1233,1.05768173963,1.44971213089,3.40080173227,2.48912151799
1234,1.30475237397,1.22901733358,1.6274661122,3.32808161233
1235,1.2436766092,2.48421370574,4.74941700456,2.2468043323
1236,1.95701281924,1.73874040869,1.79730838025,1.4936075406
1237,2.77600961954,2.55152808809,2.42098061205,2.72429494688
1238,2.42124818644,1.8688268955,2.02537402451,2.07336898386
1239,10.2619297819,1.76021967194,1.49201911253,1.31839638984
1240,1.31851022699,1.65884293326,3.82479108588,2.26594091978
1241,1.40162867591,5.90726261369,1.43370310273,3.50215560493
1242,1.45551883318,2.31343817549,1.78531755699,1.24584717479
1243,3.18637071068,1.36041285482,1.41512815522,1.80936155579
1244,1.97400361556,1.49440243793,2.1291780989,2.88948853297
1245,1.80014413361,1.86326835646,2.88967029061,1.79344832252
1246,1.81839404845,2.10553402492,1.16029856994,1.26730435164
1247,1.23067991733,3.40014075457,13.7436393558,1.39691258106
1248,1.86046006801,1.50871081967,2.50443766391,1.11192566473
1249,1.54878913632,3.93191922668,1.38404009719,1.24900402921
1250,1.51141453885,2.98319728237,2.10847360243,1.26545939568
1251,5.00063362666,1.71287045748,1.32338178049,2.16546772971
1252,2.46245206229,2.02337269912,2.36798403919,3.26317285308
1253,3.67963040579,1.76087822491,4.00715952673,1.75303282105
1254,1.39848633216,1.08686414941,2.84140099149,3.05171713731
1255,2.30998408915,5.44458424516,2.36797546563,1.08178217958
1256,2.99674351941,1.17470297357,2.07105843275,2.2644356875
1257,1.52798455276,2.2343840769,1.45093033467,3.23652893805
1258,3.4302388129,1.70237413547,1.06784547377,1.3249574629
1259,1.99371285092,1.27464451417,4.11809356227,1.54784660864
1260,1.92367756295,1.58528910685,2.79218501154,1.12089270216
1261,1.6728980693,1.77893403925,1.80550543601,1.29338828235
1262,1.62442923683,1.67819423841,1.1334870493,1.29039300895
1263,1.1842683775,1.71763803133,1.59389761808,1.49436558755
1264,2.33436754838,1.16559440559,1.09252562792,1.19486398196
1265,2.93497742922,2.13891531656,1.45623229342,1.98197389923
1266,2.82243375684,1.30997395877,1.84095714654,1.6057052048
1267,2.3836967653,1.13677343182,2.59241174656,2.80802570425
1268,2.08771117317,3.48491761389,2.98707860632,1.29909156546
1269,3.53550086872,1.19340033037,1.80038114527,2.1640688807
1270,1.80823338022,3.70772885585,1.83099962116,1.04873938165
1271,2.12023090339,1.80861341257,2.34109690428,1.63842479226
1272,1.76016256466,1.28979155441,1.42552873038,1.77988628572
1273,1.80918838544,1.18699129903,3.48785889037,20.4635950084
1274,1.25206186012,1.39607380721,1.51578333885,2.10511639698
1275,2.49013802428,5.65677290251,1.6617402812,4.5251213766
1276,2.07670381313,2.18559783099,1.27881307829,1.72980110824
1277,1.55583324467,2.07924827703,2.80058811966,3.2140406965
1278,2.40956416928,2.00112026817,1.65584519724,1.50627110133
1279,3.44551170198,1.07163755819,1.67224908871,1.88029661525
1280,1.06825652427,1.08443763404,1.95889305005,1.81588186883
1281,1.75536977423,1.85730539994,1.55812205918,1.63727489926
1282,2.92090802231,1.88871298822,1.82159659379,1.30503631986
1283,3.57292618076,2.60358972933,2.604067991,2.12511479372
1284,2.44644331702,1.70896610253,1.65837214842,2.7625142595
1285,5.12888720165,1.19717281926,1.20512050788,1.16965546012
1286,1.59017675267,1.20985268546,1.40425924225,1.89509899906
1287,1.0,2.75436297352,1.07317756838,1.83589668575
1288,2.41688849651,3.74096022024,2.39495929744,2.71915520627
1289,1.34752918635,2.5177582329,6.50627922894,1.58050645662
1290,2.91295220137,2.42747281722,1.92415421216,2.8755302689
1291,3.00288514785,1.48531509019,1.0180403484,2.44314588207
1292,1.05991046906,1.13018132728,3.29534854032,3.1413455898
1293,1.64249797014,1.92060362157,1.14680843686,2.54004776232
1294,3.10554847271,5.46334252343,1.66983338451,2.71732839662
1295,1.92018189742,2.00151006835,1.84939788859,1.97943005093
1296,2.59472887194,2.12643975631,1.22480724056,1.39344140865
1297,3.29425837321,4.39371524302,1.70807164828,1.2498538901
1298,3.92062145425,2.28060603678,2.1116258365,1.18672463999
1299,2.01073283935,4.20101329525,1.69042856533,1.43382909026
1300,2.00181761067,1.20976404736,1.56078682481,1.93741021559
1301,1.33593329968,4.69914603632,1.11547300069,1.55618628779
1302,1.77428964018,1.1332631197,1.23327930643,1.93884120618
1303,1.5941248655,2.04158756954,2.61234107173,2.19085323226
1304,1.96256162289,1.11724830934,1.90210260407,1.8226719669
1305,1.33905826574,1.4485036996,2.27364902123,1.9261822857
1306,1.77663397729,3.25670327439,1.59521793586,3.27267037209
1307,3.02483326049,3.66536801148,2.70499526807,1.52227561764
1308,1.66925358267,4.24123597103,1.14605462735,2.61916812903
1309,2.1998625195,2.26435373156,1.28949932832,2.24953028591
1310,1.2692314297,1.88184276985,1.8212458924,1.51704690045
1311,1.19076025532,1.11882242976,4.39708718776,1.50099027879
1312,1.11691157224,1.26356380476,1.2382849861,2.05932320614
1313,1.66198634793,3.68257262281,1.16980104554,1.95384784444
1314,1.64746870969,1.74731665988,2.73565872818,1.16579195183
1315,1.90736083294,1.39766111002,1.78611659022,1.45456324154
1316,1.79127765608,1.26123795356,1.74638315471,2.80321874796
1317,1.3395316872,3.5006985038,1.03316322834,1.68022745467
1318,2.43459170282,1.25005209924,2.42482821061,1.93127213623
1319,2.54016561516,1.836822218,2.55744082578,1.20711751657
1320,1.52837892599,7.16692664997,1.58236160046,2.78789308887
1321,3.3162864168,1.38871163477,1.71182429024,3.53086968956
1322,1.76525791863,2.04631672578,4.5036920506,2.8436583309
1323,1.64177781334,3.20727492263,1.11444706667,1.39011369358
1324,2.04869323846,1.25759798784,1.66345803266,2.10717846889
1325,2.32808766289,1.93724760238,1.20104477054,1.10318724404
1326,3.80987737616,1.34813563888,1.33108712381,2.67697186667
1327,1.70596848957,1.45100698722,1.87606452498,1.13430183156
1328,1.23289805949,1.33272455792,1.04558950729,2.858400922
1329,4.08930768245,2.20198480296,3.01952089577,1.75369875911
1330,3.20006781676,3.00416460829,1.36892530036,1.5590326882
1331,2.45709532023,1.16945705285,1.36576237107,2.01401506266
1332,3.79990938908,7.12418659621,2.47327804584,3.21728312312
1333,2.71104292724,1.80813226767,2.31897821202,2.60267568439
1334,2.56888487037,2.80149330581,5.19493323961,1.11459480455
1335,1.8002014817,1.57094728673,2.20015058131,2.10741334655
1336,1.54428869067,1.20639423137,1.07109726165,2.04625696996
1337,1.80407565874,4.16574774719,2.07660441529,1.4362048016
1338,2.02270797824,2.63806864062,1.75468971363,1.86086909244
1339,2.64090545576,1.69612226553,1.68198331432,1.65432125423
1340,1.65824985936,1.26477922223,2.7828350958,2.67953917644
1341,2.57548284162,1.82175598671,2.09209433747,2.67558535368
1342,1.61369262714,2.44937602691,2.51190034168,2.49073583716
1343,1.05744591002,1.46963105504,2.2010360032,2.80543314394
1344,1.30326107967,1.22818509216,1.81217258958,1.25954233559
1345,1.74614802224,1.45073845609,1.20510819087,1.52313955224
1346,1.83834093595,4.92981775424,2.0528120363,15.8458946125
1347,1.08255777235,1.82870303892,1.09342359935,3.32034155366
1348,1.11982975357,1.24993881943,1.09011923974,2.07540236541
1349,1.02186371127,1.16395459405,1.01123735737,1.10782927688
1350,1.41868631452,1.77688072522,1.63479056261,2.33746696165
1351,1.77619138575,1.92837522776,2.52541568582,1.97234026978
1352,1.84408981979,1.39589990304,2.6168150084,1.64224596164
1353,1.100803373,2.11211493061,2.52869779761,1.58801493602
1354,4.69646925249,1.32411139041,2.93770481284,2.20431286117
1355,3.09048315085,2.31607021908,3.09757608705,1.36488073808
1356,1.05072583683,2.28241788803,2.01971370135,1.47167635334
1357,2.14474061125,3.2211820034,1.1574357021,1.15725127472
1358,4.20847864162,1.86671430669,2.23465100591,1.99917461477
1359,2.20584361913,1.20496336303,2.19909481198,1.03239220177
1360,1.20791074611,2.38141657698,2.39292742754,1.64510161152
1361,1.078211822,1.84421953657,3.2268763304,1.61064958003
1362,1.26272495889,3.42763208877,3.61578284946,2.31807761826
1363,1.08615115705,1.64358092997,1.88069624839,2.85989849256
1364,1.5826779008,1.92037077091,1.11798083722,1.23334032754
1365,3.11761323189,1.62247603567,1.40871664356,1.35051033687
1366,1.38105852247,4.43404731849,1.67603164547,1.57437836658
1367,2.20975987554,2.92310833418,1.4548028296,3.47125432164
1368,1.78063855719,1.68193095259,2.48269703917,2.18111520374
1369,1.17836405405,2.01654513065,1.17926305549,1.21931367767
1370,1.46994973556,2.49035876548,1.88987675986,1.42104319101
1371,2.21365132607,1.61852247723,5.58672031382,2.07083635111
1372,3.86555717707,2.27427150748,2.08183028956,2.88029517143
1373,1.68529334048,1.98170597359,1.3861658702,1.16031198057
1374,2.60683965302,2.09202769666,15.6469890455,1.59872588818
1375,10.3468976396,1.35396744624,1.98847707889,1.87410354911
1376,1.42106894756,1.95149129632,1.77406080779,3.29001872287
1377,1.03821627112,5.23961662516,1.49186926383,2.87461740211
1378,2.8095252293,1.37241589333,1.0,2.21785884203
1379,1.76072573355,1.11096925942,1.28924916326,1.76964698969
1380,1.59615942331,1.49846109401,2.27187390786,3.44412743591
1381,1.55940408501,1.25787655042,4.08619146304,1.63611435045
1382,1.53898269625,2.08026587163,1.36553486258,1.44032829557
1383,1.35669831069,1.39877287263,3.16874179786,2.63774006731
1384,9.17444812801,1.52193913701,2.41924140123,1.12491470041
1385,2.26322106807,2.03687798672,1.81030743509,1.9629257685
1386,1.15521385593,1.40254342656,23.7091596929,3.27033659991
1387,1.72628130314,1.73131902627,3.90606601315,1.40414843829
1388,5.27388926932,1.36054179621,2.55820845226,3.88131721408
1389,1.2034033902,4.13902660688,1.52278810816,1.9077136999
1390,1.56471182036,2.81822950334,1.81999179249,1.96936663572
1391,3.67489876444,1.9374040382,1.15814674856,3.36178767782
1392,2.53489575266,2.03859744895,5.47093654774,1.55587822297
1393,2.2695604901,2.35082235025,1.48434162076,1.09761033045
1394,1.84518705052,2.1112089076,1.12999647002,1.89414094194
1395,1.64101325462,2.07012410763,2.06813192238,1.54366468516
1396,2.440637838,1.1897714971,1.71119874073,2.89886787358
1397,1.4880352443,1.7275768935,1.72289953857,1.71289221238
1398,1.05590390812,1.48736760369,2.21753528345,7.32613814465
1399,1.74929940187,1.69330668157,1.17556967214,1.90611769342
1400,1.31044962083,2.09760655779,3.40567817445,1.50562149703
1401,4.81884308996,1.86770219658,2.29300657771,1.24170167913
1402,1.43342991543,2.01429374041,1.42397619717,6.10588550581
1403,1.26024246331,1.29815257022,1.65869672981,1.12151519903
1404,1.46583036812,1.73412233624,1.86498222377,1.6262196555
1405,1.26459136998,2.04185711803,1.67066769762,2.65333221514
1406,1.95485658411,1.37019819481,1.32357489878,2.5609133599
1407,2.77719551535,2.62280390067,0.975078975079,1.45784915404
1408,1.38919712394,3.4739129703,1.58985218019,1.21700279428
1409,1.31382102339,1.53337797561,1.66035992977,1.98623247553
1410,1.73995787425,1.13161027699,1.606221195,1.05116359558
1411,1.17444831831,1.12544766413,3.46534416447,1.55637094942
1412,1.27564258027,2.31230255325,2.10668747554,2.54485819565
1413,1.35723085086,1.16601956037,1.51852675219,2.58628331537
1414,2.84707798659,1.17231083806,1.61866076795,2.41814232925
1415,2.84584928215,1.07746373063,2.72881149201,2.0698279692
1416,1.6833695611,2.16966881153,1.3347285298,2.76706688276
1417,1.99886586787,2.38102652159,1.15304518288,3.04514917506
1418,1.75356431241,1.87860841646,2.65064694084,1.31485319363
1419,2.10723993048,2.03201423821,1.10236032995,3.52525140587
1420,1.24365359972,1.89026191398,1.44543441942,1.07561824869
1421,1.15086730976,1.87770657996,1.35125887028,1.61646061318
1422,1.9724951681,2.0990361927,2.96961450328,2.838678614
1423,1.96416577993,2.00970981111,1.69599225764,2.00464553608
1424,2.40661332443,1.1715527375,1.99703479822,5.98591963455
1425,1.28179171354,3.37695458382,3.07757039935,1.31057900833
1426,1.22263697848,1.89632992738,1.36566308818,2.3308850996
1427,7.87762758132,2.05598002823,1.84659161896,2.86400418883
1428,5.04615750188,1.93705981801,1.60782641512,5.36655017731
1429,1.59823772879,2.38467797658,1.23462263225,1.98092461043
1430,2.00829466848,1.87739629379,2.57826945415,2.44587908506
1431,1.06854419085,1.06083575267,2.49549063958,1.41618885079
1432,1.58048652191,1.69746006801,1.82266613755,4.04070739851
1433,1.43725485922,4.39257260176,1.02628376146,2.22699423139
1434,1.17423405686,1.22534516185,1.88984698357,1.55054780932
1435,2.24216764577,1.79527190893,2.14823113655,1.90141619699
1436,1.95508038032,1.65451207876,1.82682055408,1.27170175165
1437,1.14550491016,1.18827820913,1.10983519322,2.01947763094
1438,1.81805013841,2.69082588403,1.54272193716,7.19666232568
1439,1.97820327702,3.56455045602,2.5425852199,3.05417916768
1440,3.63976228926,1.74976845286,1.98395239611,1.5076986289
1441,1.58511757187,1.99596705857,2.38195906594,1.06663820959
1442,1.49917769437,1.65609581246,1.720916394,1.89900089951
1443,3.0984444018,1.58190100695,1.30311964355,1.59191409046
1444,1.94609587884,2.75178516254,1.72725550574,2.16745803701
1445,2.37431893189,1.74945673485,2.01940984613,2.59245801944
1446,1.15576919855,1.08512637091,1.6014809668,1.05525036035
1447,1.13204057475,1.54828163757,2.04891608365,2.74628380362
1448,1.27117531042,2.17399638017,2.33847885817,1.17599765637
1449,1.22858808223,8.98856495025,3.18037525939,1.15310578269
1450,1.37197210351,1.96261215362,1.6507684099,2.43404942934
1451,1.64305285539,3.1830118794,2.61365198827,1.48844966723
1452,1.49361217685,1.46584451601,1.1142031556,2.77385224841
1453,4.06637143085,3.90774191129,2.41033286952,1.06089268485
1454,1.15202435339,1.03930263147,2.15786273837,1.21851614554
1455,1.09062089516,1.29907361661,4.70922673538,1.74726912125
1456,1.2274283768,1.34917555241,2.42391332382,2.53622956424
