count,overhead
1,1.52432429797
2,1.6573653859
3,1.45635718633
4,4.14834925102
5,1.87629161441
6,2.02780186794
7,1.42320205562
8,2.27000693532
9,2.29087967991
10,1.16558459922
11,2.12846544632
12,1.07050956499
13,1.0212979606
14,1.5387294829
15,1.12633644745
16,1.13433810935
17,2.5917748129
18,1.52344310974
19,1.79486702298
20,1.04390565066
21,1.74286129069
22,3.06454646942
23,2.05438014566
24,1.85925043109
25,2.10368845271
26,1.55692783702
27,1.94577690568
28,1.78821326271
29,1
30,2.99585650422
31,1.74499616484
32,1.36643174091
33,1.70621894479
34,2.27753970464
35,1.29779520228
36,1.2747818056
37,1.6959232107
38,3.45680921444
39,2.60015682413
40,3.02945646279
41,1.50646039747
42,1.62172359364
43,3.37442219447
44,4.25916917316
45,1.35162859177
46,1.37661248526
47,1.20582290837
48,2.52989418113
49,1.16256776342
50,3.88653152191
51,1.47111295521
52,1.18241523328
53,1.23320737128
54,1.83131630125
55,1.10893416741
56,4.12774575753
57,1.22881473726
58,1.24450253754
59,3.06744107173
60,1.34280479469
61,2.11612414442
62,1.06595842715
63,1.40888228637
64,1.24750360455
65,1.15017077935
66,2.01621895969
67,1.12506722902
68,11.2421550193
69,1.12257151543
70,2.4078454174
71,1.33664036454
72,1.90940042869
73,1.82688162077
74,1.26572933385
75,1.78289648861
76,1.29295865704
77,2.72453717226
78,5.62741902949
79,1.59254386662
80,1.26089760662
81,1.69867607519
82,1.79902711901
83,1.84581950929
84,1.30855605185
85,7.41159316381
86,1.49940570315
87,1.90589396386
88,1.12182527636
89,1.2397071802
90,1.83960592583
91,1.53646201327
92,1.17302066267
93,3.33055423615
94,1.63791677152
95,1.20951245976
96,1.76142272359
97,1.08048732264
98,2.11656030327
99,1.10000850015
100,1.9704827639
