count,overhead
1,3.72885895472
2,3.07576479595
3,1.53174417057
4,1.27047062692
5,1.17374313226
6,2.08741383304
7,2.04714810689
8,1.19350113517
9,1.93199388034
10,1
11,2.65288732166
12,1.14541882215
13,1.13744160043
14,3.33611085854
15,1.97243843931
16,1.27189965027
17,1.08134707251
18,1.35448513509
19,1.23087778755
20,3.29690128999
21,1.5466567887
22,1.7636283886
23,1.09879259321
24,1.35014983614
25,1.52289373864
26,2.66407793167
27,2.20439956616
28,1.97208472018
29,2.11691574222
30,1.56863719712
31,2.04511927804
32,1.80834504036
33,1.90829430612
34,1.45784339894
35,2.25879825396
36,1.76253391947
37,2.32182398015
38,1.49802735981
39,1.09529025192
40,1.23203170179
41,1.58504896455
42,1.69323271459
43,1.61268409084
44,1.65990233315
45,1.59195711229
46,1.35004681195
47,2.29337351075
48,2.95114862632
49,2.35552774018
50,1.88192237839
51,3.06340614893
52,3.33953494654
53,1.4253977433
54,1.07869211072
55,2.99421772053
56,3.40239968688
57,2.70250179955
58,1.0584503407
59,1.10060183017
60,1.92784710679
61,1.07375416828
62,1.4576759408
63,2.18681226864
64,1.83040448375
65,1.66848509321
66,1.74819073254
67,1.31483929308
68,1.69706037178
69,2.52939400149
70,1.08681165816
71,1.14516136737
72,2.34718490556
73,1.99251396178
74,1.72124927449
75,1.34867747935
76,2.28341029325
77,1.5816868543
78,2.31294161975
79,1.2202015642
80,1.32254772581
81,1.50833259763
82,1.20909104233
83,1.03162566957
84,4.62139574769
85,1.22385314547
86,1.57933838774
87,2.05235107012
88,2.81938008598
89,1.81030808419
90,2.86653015344
91,2.90237463272
92,1.36560842063
93,1.37538735806
94,1.17639187316
95,1.13777370019
96,1.68930148221
97,1.26190836746
98,1.8402586127
99,2.41180368489
100,1.62293962119
101,1.44948751241
102,1.72255973821
103,4.22876689157
104,3.17261743948
105,1.48258558784
106,2.60583216097
107,1.07390785173
108,1.92909085734
109,1.09272153333
110,2.05582304624
111,1.42355109374
112,2.50993595591
113,1.59197973266
114,1.49002660839
115,1.13161330015
116,1.47829588896
117,1.28387341419
118,1.33154938514
119,2.98725898145
120,1.10422572352
121,3.9068520248
122,1.99404047346
123,1.34736646512
124,3.55456413544
125,1.99962215514
126,1.50708436448
127,3.50346371097
128,3.08121048491
129,1.37312180292
130,3.28884483078
131,2.80035083195
132,2.15533128704
133,1.22694355906
134,3.30133285153
135,1.62095246291
136,2.42463508886
137,2.25055815686
138,1.01365721435
139,4.06983700984
140,3.58487105063
141,4.55671472193
142,1.76318267665
143,2.06287375568
144,3.39702076167
145,2.85226361221
146,1.58097589128
147,5.88435531652
148,1.66854439884
149,1.77309496026
150,2.94214335405
151,1.18537088523
152,1.53641725369
153,2.81323702398
154,1.93466869209
155,1.32933378566
156,1.48685830599
157,4.01071695714
158,1.95193664123
159,7.87794196331
160,2.05203141439
161,1.49332489897
162,2.06078935267
163,4.5235667536
164,1.31378622744
165,2.7798907818
166,2.42041856514
167,4.81258615278
168,1.39474956016
169,1.18767274422
170,1.3576323794
171,5.18175737457
172,1.63787275188
173,2.82713669448
174,1.32643131453
175,1.67127595611
176,2.01034432794
177,5.77437246829
178,1.10604934535
179,2.2618052538
180,1.56224985211
181,1.87742042406
182,2.07005191926
183,1.24822762481
184,1.24410180857
185,2.35210756453
186,1.75114578302
187,1.70811753881
188,2.7149395023
189,1.36721367646
190,1.04739623992
191,1.61840781107
192,1.54133837415
193,2.25238299078
194,1.65540602333
195,1.72481208208
196,2.04410403329
197,1.13801533707
198,1.36805217808
199,1.27965394204
200,1.47763761724
201,1.5821384036
202,1.17552260913
203,3.36402202747
204,1.91106404133
205,1.48019762949
206,2.25449403717
207,1.09901954803
208,1.66877170195
209,1.44822349244
210,2.40975820402
211,2.00923790958
212,1.19830788816
213,0.997964729175
214,1.15309608668
215,12.7196804609
216,1.13268083125
217,3.56161068914
218,1.3080526895
219,1.95766152058
220,1.18486044593
221,3.28392519327
222,2.58575085107
223,2.07576571798
224,3.29104528903
225,3.81572556069
226,2.18768584239
227,1.8489389756
228,2.61241511358
229,4.13925971491
230,1.53166427345
231,2.00615371169
232,3.8340241282
233,1.30380243711
234,1.06620107806
235,1.2624136711
236,2.00750489917
237,1.03987231282
238,2.37042858946
239,2.00632792664
240,1.7828018322
241,3.85948195429
242,2.00120265293
243,1.2151109238
244,3.15054571244
245,2.45453680545
246,1.35838882543
247,1.83039001059
248,2.92521957786
249,2.97259222998
250,1.37227537997
251,3.5473022978
252,2.25065508212
253,2.11690766635
254,2.15529576727
255,2.17393271994
256,1.85475430441
257,2.28590383558
258,2.91785291465
259,1.330431814
260,1.62861209928
261,1.78814107666
262,1.53546084373
263,1.63420400081
264,3.43370248478
265,1.52946591994
266,1.62827001876
267,2.2995380889
268,1
269,2.1809236629
270,1.59098612993
271,1.17738658476
272,1.35592632824
273,1.26295331505
274,2.08361008085
275,1.74536127059
276,1.09956240437
277,1.6966766047
278,1.03314778449
279,1.3702820907
280,1.3792225663
281,10.3057435701
282,2.80043703082
283,1.42374035126
284,1.85880591513
285,2.21498337875
286,2.82306546798
287,1.90690663247
288,2.1863730134
289,9.53675234686
290,2.53601811159
291,3.20503379558
292,2.25707194991
293,1.14598346379
294,2.74054012798
295,1.24043902761
296,2.45604662736
297,7.70996126685
298,1.13603598638
299,3.09261323622
300,1.42784856008
301,1.75845579143
302,3.26030255065
303,1.12777960641
304,1.22030023313
305,1.70355175871
306,1.46777772746
307,1.06838018767
308,1.21525649796
309,2.63240736964
310,1.50868213826
311,1.45885579823
312,5.44233097076
313,1.27793037442
314,1.19689497709
315,2.58029867788
316,3.1071925331
317,1.23317876661
318,2.32753148896
319,3.06038208214
320,1.93038756283
321,2.16733856463
322,3.42153874402
323,1.14541465799
324,1.13189028768
325,1.62367035075
326,1.90004484039
327,1.56758580901
328,1
329,1.6986168742
330,1.13811628972
331,1.54634169382
332,2.46825021171
333,1.23391148281
334,1.74855486801
335,2.02883912219
336,1.31841871401
337,2.98247207067
338,1.03920005388
339,2.32995710881
340,1.14074998768
341,1.1805944483
342,1.82021285533
343,3.90420450898
344,1.8190986124
345,2.17678164026
346,1.75824807535
347,2.77380152654
348,1.108267637
349,1.3379691994
350,1.06500841059
351,2.61666916904
352,9.58507706071
353,1.08959363755
354,1.54567234269
355,1.34591323223
356,1.5229594856
357,1.4051016512
358,1.1552857024
359,1.5323883008
360,1.78977497067
