count,overhead
1,2.20768512095
2,1.23335856219
3,1.43263241467
4,1.44716804463
5,1.70117912865
6,1.98627349306
7,2.37677293795
8,1.92317893255
9,1.63165063289
10,2.29459504221
11,1.86475087168
12,1.98358748223
13,1.64369147941
14,1.72082953498
15,2.11663579563
16,1.50988728448
17,6.43529136298
18,1.45807406012
19,1.32478149183
20,1.50819030495
21,2.51070321423
22,2.61732414123
23,1.99481781466
24,1.85256682915
25,2.14948623652
26,1.24665579987
27,1.89439648837
28,3.83092713813
29,2.2560098292
30,1.90660349003
31,1.58596736365
32,1.32511755885
33,2.38108786821
34,1.77961301497
35,1.20682968575
36,1.55071395057
37,1.91459817216
38,1.15299268895
39,3.11543883986
40,1.31731726784
41,1.49845481003
42,1.13199783059
43,1.8926525777
44,2.30736080444
45,1.20522234133
46,1.73749469151
47,2.93185329483
48,2.93389550044
49,1.53164058908
50,1.99363734123
51,1.91337980019
52,2.09500295626
53,1.71867983681
54,1.27558551729
55,2.34939242384
56,1.49701769852
57,1.16444661328
58,1.39463934794
59,3.37826363431
60,1.32561718179
61,1.25429507777
62,1.45990302001
63,1.57232247678
64,1.79457042856
65,2.94652066223
66,1.04820168322
67,2.37051125386
68,1.82577627391
69,1.65031367842
70,2.70395400329
71,1.48232315663
72,1.67135791463
73,2.56722395762
74,2.99988572849
75,1.4587129032
76,1.14088504414
77,1.48634525034
78,1.45749041348
79,1.37287273813
80,1.17025943184
81,1.38839756172
82,2.21582310191
83,2.29488637406
84,1.81938318603
85,1.14413917175
86,1.2164437499
87,1.79543892964
88,1.45947686158
89,1.29020062262
90,2.84830226749
91,2.1261215002
92,1.34665606972
93,1.18608619945
94,1.20558189803
95,2.6111840078
96,4.84656208737
97,1.31278470287
98,1.44787975099
99,1.3151337546
100,2.27893191
101,1.7526424404
102,2.00224358582
103,1.12430193453
104,1.65108169596
105,3.48445095224
106,1.63865569494
107,1.43202188042
108,1.2527054813
109,3.30633337953
110,2.4798010438
111,1.42858600598
112,1.45924568869
113,1.13772625951
114,2.12757387152
115,1.22999349725
116,4.3366335477
117,1.88559793247
118,4.20247427253
119,2.44078269372
120,2.86978702326
121,1.13403733733
122,1.81230641776
123,1.18952501977
124,1.64279740969
125,2.53396945608
126,1.5225439626
127,2.32847247179
128,1.31836854509
129,1.74207178974
130,1.14355347814
131,10.0485511574
132,1.69003137181
133,1.62821087687
134,1.75433168762
135,1.93761892941
136,2.13747118816
137,1.06366303314
138,1.4582690021
139,2.4280124994
140,1.06529768306
141,5.15752198258
142,1.04118711535
143,1.33618158889
144,2.04253352892
145,1.75965429409
146,2.07371661738
147,3.00426451966
148,6.18276169883
149,1.85292614705
150,1.77991259323
151,2.2699968582
152,2.78042001522
153,1.96533229291
154,1.68332204956
155,2.07636708365
156,2.44944371233
157,1.60465060428
158,1.156665728
159,3.21953711525
160,1.19068825727
161,1.22546930909
162,1.60577269727
163,2.03743839294
164,1.09497069608
165,1.29048868613
166,1.14757670799
167,3.3018673911
168,2.15240307648
169,1.17411640649
170,1.57301558078
171,1.11252987084
172,1.11078878456
173,2.25838895762
174,1.70284741636
175,2.0020002265
176,1.94472756173
177,1.87677594379
178,1.90491271874
179,1.12226552266
180,1.68041480368
181,2.21206175079
182,2.08674512388
183,1.10086805816
184,1.80290875093
185,2.21424715017
186,1.92834506274
187,1.0899711458
188,2.06089614878
189,2.46351844052
190,1.50536614133
191,2.22584918568
192,1.61833965685
193,1.5075833529
194,4.25397807461
195,1.68479946995
196,1.41936388265
197,1.00843549485
198,1.77219665401
199,1.6610215167
200,1.22347432368
201,2.71293317118
202,6.12880962423
203,1.05344208298
204,1.84750144762
205,2.0256006908
206,1.84540258137
207,1.12280226047
208,2.5548897708
209,2.11862586797
210,1.53096713025
211,1.24258411795
212,1.92846329264
213,1.88205779872
214,1.43683497374
215,2.51289463273
216,1.92371018758
217,1.53201983738
218,1.9963730372
219,1.40597562374
220,1.94039660829
221,1.91975333682
222,1.87020724089
223,1.08112328467
224,1.28441596697
225,1.67436139042
226,1.20747543638
227,1.14028995109
228,1.19914102098
229,3.29970398567
230,3.41843925413
231,1.6306131716
232,1.06723800377
233,1.53517588157
234,2.28575458627
235,1.98654526426
236,1.60784250934
237,2.12669278832
238,1.09003712974
239,1.24374415383
240,1.20482268563
241,2.15785093836
242,1.20983466105
243,6.11872066117
244,1.10291909697
245,1.83725611387
246,1.68883019627
247,1.12261900177
248,2.01282880217
249,10.4173934292
250,3.20748438827
251,1.65109345895
252,1.60930126042
253,1.17214624953
254,1.55321601631
255,1.21963629972
256,1.65153293703
257,1.49972797041
258,1.61690534975
